price,bedrooms,sqft_living,floors,waterfront,view,condition,yr_built,grade
270000,3,1770,2,0,0,3,1996,7
529999,3,1710,2,0,0,5,2003,8
587100,2,1190,1,0,0,3,1946,7
459800,3,1690,1,0,0,3,1984,7
451000,4,1680,1,0,0,3,1966,7
2475000,3,4340,2,0,3,3,1993,11
525000,3,2040,2,0,2,4,1983,7
250000,2,1110,1,0,0,3,1951,6
475000,5,2040,2,0,0,4,1908,7
235000,4,1920,1,0,0,4,1962,7
230000,3,1330,1,0,0,5,1967,7
581000,4,1630,1.5,0,0,3,1921,7
415000,3,1520,1,0,0,3,1956,7
522500,3,1520,1,0,0,3,1956,7
383000,3,1340,1,0,0,4,1967,8
315000,3,2500,1,0,0,4,1958,7
591000,3,1460,2,0,0,3,1902,7
750000,4,3140,2,0,0,3,1979,9
430000,3,2150,1,0,0,3,1956,7
712000,4,3140,1.5,0,0,3,1995,10
510000,3,2310,1,0,0,4,1981,8
480000,2,710,1,0,0,2,1950,6
538000,3,1460,1,0,0,3,1906,7
464000,2,730,1,0,0,3,1929,7
476000,3,1440,2,0,0,3,2001,7
349500,3,1130,1,0,0,4,1947,7
270000,3,1810,2,0,0,4,1981,8
740000,3,2710,2,0,2,3,1978,10
395000,4,2740,2,0,0,4,1990,9
498000,3,1690,2,0,0,3,2004,7
339900,3,1470,2,0,0,3,1999,7
539000,3,2830,2,0,0,3,2006,9
400000,3,1410,1,0,0,3,1983,8
225000,3,2170,1,0,0,4,1967,7
330000,3,1340,1.5,0,0,3,1907,6
1387800,3,2480,2,0,3,3,1950,10
490000,3,1990,1,0,0,3,1986,8
260000,4,2240,1,0,0,3,1967,7
469900,4,2990,2,0,0,4,1991,9
493000,6,2120,1.5,0,0,4,1925,7
740000,4,2920,2,0,0,4,1998,9
148900,4,1700,1,0,0,3,1967,7
475000,2,1620,2,0,0,3,1981,7
415000,2,760,1,0,0,3,1944,7
229500,3,1230,1,0,0,4,1967,7
1355000,5,4960,2,0,2,3,2001,11
385000,4,2030,1,0,0,3,1969,7
230000,3,1830,1,0,0,3,1965,7
425000,2,970,1,0,0,4,1926,7
189900,2,1000,1,0,0,5,1914,5
238000,2,750,1,0,0,3,1943,6
968060,4,2620,1,0,2,4,1950,7
921000,4,2220,1,0,0,4,1954,7
380000,5,3000,1,0,0,5,1958,7
285000,1,1060,1,1,4,3,1935,5
449000,4,1980,2,0,0,3,1998,8
625000,4,1600,1.5,0,0,4,1946,7
318989,4,2000,1,0,0,4,1978,8
445000,3,1310,2,0,0,3,2002,8
750000,3,1120,1,0,0,3,1952,7
959000,3,3320,1,0,0,5,1979,10
330000,3,2370,2,0,0,3,1990,9
425000,2,830,2,0,0,3,2005,7
280000,3,940,1,0,0,3,1948,6
476500,4,2250,2,0,0,3,1998,8
556000,3,2020,2,0,0,3,1998,8
1862000,4,5240,2,0,2,3,2006,10
637000,4,4083,2,0,0,3,2005,10
405000,3,1450,1,0,0,4,1969,7
397000,5,1170,1,0,0,4,1944,6
895990,4,3555,2,0,0,3,2014,9
259000,3,1610,2,0,0,3,1933,7
420000,2,960,1,0,0,3,1955,7
518000,3,1680,2,0,0,3,2008,8
425000,3,1380,1,0,0,5,1942,7
182500,2,1040,1,0,0,3,1973,6
549900,3,1380,1.5,0,0,4,1929,7
445000,3,1850,1,0,0,4,1980,7
452000,2,1740,1,0,0,4,1946,7
715000,5,1920,1,0,0,3,1951,7
559000,3,2010,2,0,0,3,1989,8
3300000,5,8020,2,0,0,3,2001,11
250000,4,1860,1,0,0,4,1977,7
1230000,5,4390,2,0,0,3,2008,9
276500,4,2380,1,0,0,4,1960,7
440000,4,2880,2,0,0,4,1987,9
543200,6,2820,1.5,0,2,5,1940,7
250000,1,750,1,0,0,3,1918,6
625000,4,1750,1,0,0,3,1977,8
530100,3,1540,1.5,0,0,3,1926,7
549900,2,1140,2,0,0,3,2014,8
430000,4,1560,1,0,0,4,1962,7
835000,3,2960,2,0,0,3,2009,10
409500,4,2140,1,0,0,3,1968,7
329000,4,1600,1,0,0,3,1947,7
940000,4,2080,1.5,0,0,3,1912,8
539950,3,1560,1.5,0,0,3,1910,7
579950,4,2880,1,0,0,5,1984,8
881000,5,2510,1.5,0,3,5,1925,8
362500,3,960,1.5,0,0,3,1916,6
243950,2,1120,1,0,0,5,1961,6
658000,4,3310,2,0,0,3,2008,9
218250,3,1080,1,0,0,3,1968,7
655000,4,2860,2,0,0,3,1999,10
255000,3,1490,1,0,0,3,1990,7
215000,3,1210,1,0,0,3,1918,7
1265000,3,2240,1.5,0,2,4,1941,8
2920000,4,4575,2.5,0,2,5,1926,10
424305,3,1600,2,0,2,5,1910,8
494000,4,2090,1.5,0,0,4,1925,7
560000,4,2260,2,0,0,3,2003,9
130000,3,1200,2,0,0,1,1908,7
468000,4,2480,1.5,0,3,5,1927,8
480000,5,2240,1,0,1,5,1952,7
475000,3,1550,1.5,0,0,4,1926,7
285000,4,2130,1,0,0,4,1967,7
765000,5,2870,1,0,0,3,1964,7
208000,2,1160,1,0,0,4,1924,6
372000,3,2430,2,0,0,3,2001,8
470000,2,900,1,0,0,3,1947,7
451000,5,2830,1.5,0,0,3,1967,7
442200,4,1620,1,0,0,3,1974,8
330000,4,2510,2,0,0,4,1991,8
335000,3,1790,1,0,0,4,1949,6
280000,3,1640,1,0,0,3,1995,7
625000,3,2240,1,0,0,4,1950,8
345000,3,1870,2,0,0,3,2003,8
255950,4,1500,1,0,0,5,1964,7
570000,4,1490,1.5,0,0,3,1918,7
685000,3,2230,2,0,0,3,1960,8
273148,3,1710,1,0,0,4,1974,7
246500,3,1620,2,0,0,3,1989,7
349950,5,2250,1,0,0,3,1983,7
545000,4,1700,1,0,0,3,1926,6
403000,3,1502,3,0,0,3,2005,7
299950,4,1900,2,0,0,3,2003,7
792000,3,3320,1,0,0,3,1990,10
418000,5,1980,1,0,0,4,1929,7
332500,4,1670,1.5,0,0,3,1944,6
337000,3,2235,1,0,0,5,1975,7
212000,2,1070,1,0,0,3,1949,6
542000,2,1800,2,0,2,4,1979,9
622500,4,2980,2,0,0,3,2000,9
260000,3,1670,1,0,0,3,1985,7
525000,3,2620,1,0,0,4,1977,8
975000,5,5470,2,0,0,3,1976,11
1140000,4,3080,1,0,0,4,1941,9
500000,3,940,1,0,0,4,1964,7
554000,5,1870,1,0,0,4,1961,8
343000,4,2070,2,0,0,3,2004,7
515000,2,950,1,0,0,3,2009,8
492000,2,1290,1,0,0,4,1922,6
655000,4,2570,1,0,0,4,1984,8
290000,3,1600,2,0,0,3,2000,7
952500,4,2550,2,0,0,4,1910,10
235000,2,1010,1,0,0,3,1941,7
323000,3,1720,1,0,0,3,1955,8
1050000,3,2200,2,0,0,3,2008,9
265000,0,384,1,0,0,3,2003,4
200000,2,1400,1.5,0,0,4,1941,6
419995,3,1830,1,0,0,4,1968,7
1500000,3,3110,1,0,4,4,1980,10
455000,3,1600,2,0,0,3,1987,7
660000,3,3600,2,0,0,4,1996,8
319000,3,1390,1,0,0,4,1968,7
390000,3,2092,1,0,0,3,1981,7
718500,3,1200,1,0,0,3,1952,8
474000,2,1090,1,0,0,3,1926,7
615750,4,2140,2,0,0,3,1945,7
551000,3,2010,2,0,0,3,1994,8
230000,3,1500,1,0,0,3,1984,7
790000,4,3500,2,0,0,3,2004,9
1230000,3,2660,3,0,3,3,2007,9
325000,3,1440,2,0,0,3,1995,7
705000,4,2780,2,0,0,3,2001,8
259000,4,1580,2,0,0,3,1979,7
306000,3,1250,1,0,0,4,1959,7
315000,3,970,1,0,0,3,1928,6
392500,3,1100,1,0,0,3,1952,7
1065000,4,3240,2,0,0,4,1968,9
350500,2,1290,3,0,0,3,1999,8
825000,4,3810,2,0,0,3,1938,9
235000,4,1500,1.5,0,0,3,1944,6
650000,3,2660,1,0,2,4,1976,8
675000,4,2400,1,0,0,4,1964,7
265000,4,1860,1,0,0,4,1955,7
822500,2,1450,1,0,4,3,1924,7
705000,3,2260,2,0,0,4,1956,8
2630000,6,5540,2.5,0,2,4,1909,11
685000,2,1300,1,0,2,3,1943,7
630000,4,1610,2,0,0,5,1946,7
1250000,4,3820,2,0,1,4,1990,11
359000,4,1820,1,0,0,3,1976,8
784500,4,5820,2,0,0,3,1993,11
850000,3,2470,2,0,0,3,1961,9
410000,3,3040,2,0,0,3,2005,9
252000,4,1120,1,0,0,4,1966,7
618000,5,1880,1,0,0,4,1955,7
265000,3,1070,1,0,0,3,1947,6
465000,3,1560,1,0,0,3,1969,8
240000,2,870,1,0,0,3,1947,6
217000,3,1000,1,0,0,3,1959,7
415000,4,2520,1.5,0,0,4,1909,7
274000,2,1700,1,0,0,4,1980,7
420000,5,2150,1,0,0,3,2003,7
1062500,4,1590,1.5,0,0,4,1925,8
1415000,4,4670,2,0,0,3,1989,12
618500,3,1800,1,0,0,4,1942,7
295000,3,1670,1,0,0,4,1956,8
400000,3,1010,1,0,0,3,1980,8
595000,3,2550,2,0,0,3,2002,8
1728000,4,3700,1,0,0,4,1976,10
261000,3,1350,1,0,0,3,1987,7
780000,5,1660,1.5,0,0,5,1929,8
589000,3,1390,1,0,0,3,1947,7
230000,3,1720,1,0,0,4,1981,7
690000,4,2980,2.5,0,0,3,2006,10
524000,4,2190,2,0,0,3,1981,8
380000,2,1230,2,0,0,3,2011,7
357500,3,1000,1,0,0,4,1945,7
330000,3,2500,1,0,0,3,1994,8
635000,5,2240,1,0,0,4,1920,7
934000,9,2820,2,0,0,3,1918,7
358500,2,1400,2,0,0,3,2005,8
401000,3,1470,1,0,0,3,1955,8
270000,3,1820,1,0,0,3,1992,8
705000,4,2060,1,0,1,4,1954,8
325000,3,1670,1,0,0,3,1988,7
384950,3,1540,1,0,0,4,1909,7
310000,3,1210,1,0,0,4,1953,7
829950,4,3430,2,0,0,3,1992,10
353000,3,2550,2,0,0,3,2002,7
170500,2,1060,1,0,0,3,1981,7
885250,4,3670,2,0,0,3,1999,10
2700000,4,4420,2,1,4,3,2001,11
245000,3,1550,1,0,0,5,1957,7
469000,3,1190,3,0,0,3,2008,8
455000,3,1300,1.5,0,0,3,1927,7
305000,4,2430,2,0,0,3,2002,8
840000,7,4290,1.5,0,0,5,1982,10
905000,5,3500,2,0,0,3,1996,10
219200,3,1680,1.5,0,0,4,1968,7
455000,3,1250,1,0,0,3,1965,7
195000,2,1020,1,0,0,3,1940,6
799000,3,1510,2,0,0,3,1902,8
285000,2,910,1,0,0,4,1948,6
300000,3,1320,1,0,0,3,1979,7
83000,2,900,1,0,0,3,1918,5
220000,2,890,1,0,0,4,1928,7
174500,2,1240,2,0,0,3,1986,7
695000,4,2960,2,0,0,3,1987,9
255000,3,1020,1,0,0,3,1959,7
539000,5,2590,1,0,0,3,1973,8
552700,2,1100,1,0,0,3,1925,7
571500,3,1300,1,0,0,4,1952,6
263700,3,1200,1,0,0,3,1950,6
3300000,8,7710,3.5,0,0,5,1904,12
186950,2,1390,2,0,0,3,1986,7
520000,3,1430,2,0,0,3,1985,8
358000,3,1250,1,0,0,4,1969,7
210000,2,840,1,0,0,2,1948,6
3650000,5,5020,2,0,1,3,2007,12
543000,4,2060,2,0,0,3,1983,8
330000,4,2000,1,0,0,3,1960,7
529000,3,1530,1,0,0,3,1907,7
295000,1,700,1,0,0,4,1907,7
365000,3,950,1,0,0,3,1962,7
473000,3,1380,3,0,0,3,2005,8
403500,3,1830,1,0,0,3,1960,8
544000,3,1790,1.5,0,1,3,1910,7
621000,3,1340,1.5,0,0,4,1927,7
672600,3,1520,2,0,0,3,1908,8
689800,2,1370,1,0,0,3,1950,7
613000,3,1470,1,0,0,4,1918,7
808000,4,2500,2,0,0,4,1987,9
301000,3,1060,1,0,0,4,1956,7
340000,3,1210,1,0,0,4,1987,7
206000,3,920,1,0,0,3,1963,7
550000,3,1340,1,0,0,4,1960,7
325000,2,960,1.5,0,0,2,1912,6
475000,3,1630,2,0,0,3,1986,8
432100,3,1840,1,0,0,3,1976,8
359000,3,3085,1,0,0,4,1959,7
490000,3,920,1,0,0,4,1926,6
648360,4,2260,1,0,1,4,1947,7
340000,3,1730,1,0,3,5,1918,6
545000,3,1610,1,0,0,5,1955,7
115000,2,550,1,0,0,3,1952,5
705640,3,2400,1,0,0,4,1968,8
300000,3,1960,2,0,0,3,2003,7
1650000,4,3190,1,0,3,4,1949,9
1137500,4,3160,2,0,4,3,1999,8
280000,3,1550,1.5,0,0,5,1944,7
245000,4,1930,1,0,0,4,1981,8
564000,4,1170,1.5,0,0,4,1925,7
849000,3,2520,1,0,0,5,1954,9
698000,3,1220,1,0,0,4,1964,7
319000,3,960,1,0,0,3,1971,7
1450000,3,4110,1,0,1,3,2000,10
695000,4,3310,2,0,0,5,1992,9
680000,4,2220,1,0,0,5,1951,7
287500,4,2250,2,0,0,3,1985,8
465000,3,1510,2,0,2,3,2001,8
335000,3,1350,1,0,0,4,1981,6
602000,4,2420,1,0,0,4,1981,8
482000,3,2950,2,0,0,3,2003,8
220000,5,1260,1.5,0,0,3,1918,7
206000,4,1700,1,0,0,3,1978,6
1100000,4,3320,2,0,0,3,1954,9
491150,3,1470,2,0,0,3,2003,7
390000,4,2500,1,0,1,3,1975,8
393000,4,2641,2,0,0,3,1998,7
635000,4,2260,2,0,0,3,1992,9
490000,2,1160,1,0,0,4,1937,8
770000,4,3680,2.5,0,0,3,1930,9
665000,2,1615,1.5,0,0,5,1906,8
287000,3,1250,1,0,0,3,1965,7
410000,3,1230,1,0,0,3,1924,7
562000,3,2510,1,0,0,5,1925,8
475000,2,1540,2,0,0,3,1983,7
387500,3,1860,3,0,0,3,2001,8
580000,5,2700,1,0,0,4,1962,7
930000,3,3290,2,0,0,3,2000,10
625000,3,2700,1,0,0,4,1948,7
325000,3,1570,1,0,0,3,1999,8
235000,3,1950,1,0,0,3,1960,7
450000,2,1380,1,0,0,4,1931,8
745000,4,2410,1.5,0,0,5,1909,8
223000,4,1200,1,0,0,4,1961,7
630000,4,1770,1,0,0,3,1937,7
413450,3,1540,3,0,0,3,2008,8
720000,5,2860,2,0,0,3,2005,9
339000,3,1740,1,0,0,4,1973,7
1115500,4,2830,1.5,0,0,3,1919,7
839000,5,4280,2,0,0,3,1996,10
2950000,4,3890,2,1,3,5,1923,10
568000,4,2340,1,0,0,4,1966,7
269000,3,1410,1,0,0,3,1994,7
382000,2,1350,1,0,0,4,1974,8
574000,2,1100,2,0,0,3,2009,8
405000,3,2070,2,0,0,3,2002,7
572000,3,2360,1,0,0,3,1987,8
675000,4,2760,2,0,0,4,1976,9
165000,4,1220,1.5,0,0,3,1944,6
260000,4,1220,1.5,0,0,3,1944,6
196000,3,1220,1,0,0,3,1953,6
515000,3,3020,2,0,0,3,2003,8
810000,4,3470,2,0,3,3,1979,8
365650,4,2380,2,0,0,4,1977,8
651000,3,2260,2,0,0,3,2002,8
240000,2,720,1,0,0,3,1943,6
299000,3,1730,1,0,0,3,2004,8
768000,3,2660,2,0,0,3,1988,9
397380,2,1030,1,0,0,3,1924,6
476000,4,2890,1,0,0,3,1945,7
315000,3,890,1,0,0,3,1957,7
240000,3,1410,1,0,0,3,1980,7
325000,2,810,1,0,0,4,1941,6
160000,3,1370,2,0,0,3,1990,7
435000,3,2260,2,0,0,3,2007,8
427500,3,1430,1,0,0,4,1967,7
450000,5,2510,1,0,0,4,1984,8
688000,3,1760,1.5,0,3,3,1928,8
285000,4,1430,1,0,0,3,1947,6
530000,3,1510,3,0,0,3,2006,8
195000,4,1320,1,0,0,3,1928,7
250200,3,1180,1,0,0,5,1959,7
1100000,3,1560,1,0,0,5,1977,7
732500,3,2470,2,0,0,3,1988,9
194250,3,2190,1,0,0,3,1987,7
526000,4,1610,1,0,0,3,1966,7
520000,4,2700,2,0,0,3,1958,7
526000,3,1530,1,0,0,3,1958,7
1135250,5,7320,2,0,0,3,1992,11
202000,2,920,1,0,0,4,1950,6
645500,4,2990,2,0,0,3,2000,9
570000,1,720,1,1,4,4,1905,6
325000,3,1750,1.5,0,0,4,1936,5
725000,2,2410,2,0,0,3,2007,9
192000,3,1240,1,0,0,3,1987,6
560000,2,1010,1,0,0,4,1960,7
283450,5,2770,1,0,0,3,1979,7
863000,4,2800,1,0,0,3,1924,9
815000,4,1400,2,0,0,3,1986,7
245000,2,1020,1,0,0,5,1942,6
1315000,4,2860,1,0,0,4,1953,8
1156000,4,4270,2,0,2,3,1994,10
480000,3,2270,2,0,0,3,1999,7
600000,4,2560,2,0,0,3,2001,7
329950,2,900,1,0,0,4,1956,6
299500,4,2010,2,0,0,3,1986,8
460000,3,1690,1,0,0,3,1941,7
515000,5,2310,2,0,0,3,2000,8
405000,3,1520,3,0,0,3,2004,8
483000,4,1220,1.5,0,0,3,1927,7
377000,4,2170,2,0,0,3,1992,8
568000,4,2790,1,0,2,3,1956,7
355000,2,1760,1,0,0,4,1926,7
640000,4,2100,1.5,0,0,4,1911,7
270000,4,1430,1,0,0,3,1947,6
559950,5,2450,2,0,0,3,2005,9
515000,4,1820,1,0,0,3,1969,7
352000,4,1850,1,0,0,3,1954,7
595888,3,1870,1,0,0,5,1958,9
588000,4,2580,2,0,0,3,1977,8
1050000,4,3680,1,0,3,5,1959,10
260000,3,1750,2,0,0,3,1983,8
1600000,4,3890,2,0,0,3,2005,9
380000,2,1000,1,0,0,3,1952,6
802000,2,2210,1,0,0,3,2003,8
1325000,4,2850,2.5,0,0,5,1905,10
710000,4,2460,2,0,0,3,1907,8
600000,3,2630,2,0,0,3,2004,9
707900,3,1750,2,0,0,4,1929,7
179950,2,1100,1,0,0,3,1982,7
683000,4,2620,2,0,0,3,1990,9
222400,3,1200,1,0,0,3,1995,7
517000,2,1920,1,0,0,4,1912,7
410000,3,1690,1,0,0,5,1985,7
480000,3,1680,1,0,0,4,1952,7
430000,3,3440,1.5,0,0,5,1974,8
439950,5,2190,1,0,0,3,1979,7
797500,4,3270,2,0,0,3,1998,10
379000,4,1280,1.5,0,0,5,1920,7
575000,1,1310,1.5,0,0,1,1918,6
247500,3,1660,1,0,0,4,1962,7
385000,4,2700,2,0,0,3,1984,9
423000,4,1940,1,0,0,4,1941,7
550000,3,1520,1,0,0,3,1953,7
415000,4,1620,1.5,0,0,3,1927,7
693000,3,2090,1,0,2,5,1952,8
543000,2,1070,1,0,0,5,1910,7
465000,5,2000,1,0,2,3,1953,7
280000,3,1020,2,0,0,3,2004,7
1388000,3,2400,3,0,2,3,1992,11
665000,6,2480,2,0,0,3,1972,8
237950,3,1310,1,0,0,5,1960,6
440000,4,2420,1,0,0,3,1962,8
618000,2,1890,1,0,0,4,1928,7
572000,3,1860,1.5,0,0,5,1920,7
725000,3,2500,1.5,0,2,3,1940,7
454000,3,1970,1,0,0,4,1970,7
535000,4,1660,1.5,0,0,4,1920,7
249000,3,1850,1,0,0,3,1979,7
395000,4,1970,1,0,0,4,1961,8
690000,3,1890,1,0,3,4,1954,8
526500,3,1310,1,0,0,4,1928,7
325000,4,1870,2,0,0,3,1956,7
495000,3,1520,2,0,0,5,1948,7
825000,5,3070,2,0,0,3,2011,9
383000,3,1400,1.5,0,0,4,1910,7
320000,3,1960,1,0,0,3,1954,7
475000,3,2680,1,0,0,3,1989,7
275000,3,2030,2,0,0,3,1993,7
1150000,2,2320,1.5,0,4,5,1937,9
455000,3,1760,1,0,0,5,1959,8
262000,5,1870,1,0,0,3,1962,7
390000,4,1280,1,0,0,3,1950,7
300000,3,1730,1,0,0,4,1985,8
746300,3,2060,1,0,2,3,1964,9
267000,3,1030,1,0,0,4,1952,7
525000,3,1720,1.5,0,0,4,1972,7
570000,3,1210,1,0,0,3,1977,7
360000,4,2620,1,0,0,4,1964,7
1052000,3,1860,1,0,0,4,1947,6
699950,3,2510,2,0,0,3,2003,9
375000,4,2040,1.5,0,0,4,1973,8
625000,4,2410,1,0,0,4,1924,7
464050,2,780,1,0,0,4,1928,7
470000,5,2210,1,0,0,3,1976,8
330000,4,1590,1,0,0,3,1967,7
537000,4,2230,1,0,0,4,1967,7
250000,3,1560,1,0,0,5,1976,7
835000,4,2950,2,0,0,3,1986,10
770000,4,1480,1.5,0,0,4,1912,7
650000,4,2850,1.5,0,1,3,1910,7
335000,3,2390,1,0,0,3,1953,7
350000,3,1740,1,0,0,4,1965,7
415000,5,2060,1,0,0,4,1978,7
788000,4,2680,2,0,0,4,1977,8
640000,4,3150,1.5,0,0,4,1915,7
388000,4,2440,2,0,0,3,1993,8
360000,6,2230,1,0,0,3,1969,7
692500,6,2230,1,0,0,3,1969,7
425000,4,1600,1.5,0,0,3,1946,6
645000,4,1600,1.5,0,0,3,1946,6
340000,3,1580,1.5,0,0,3,1948,7
713000,4,2840,1,0,0,4,1984,8
430000,3,2550,2,0,0,3,1994,8
280000,3,1700,1,0,0,4,1974,7
215000,3,1470,1.5,0,0,3,1986,7
306000,3,1680,2,0,0,3,1984,8
299900,3,1110,1,0,0,3,1979,7
534000,5,2120,1,0,0,3,1959,7
1160000,3,2380,2,0,4,3,1939,9
1165000,3,2670,2,0,3,5,1942,9
199990,2,890,1,0,0,3,1935,6
946000,4,3140,1,0,0,3,1989,9
295000,4,1260,1.5,0,0,3,1947,7
475000,2,920,1,0,0,3,1909,6
750000,5,2990,2,0,0,3,1994,8
1225000,4,3120,2,1,4,4,1974,9
183500,3,1010,1,0,0,4,1975,6
450000,2,1010,1,0,2,4,1924,6
180000,3,1020,1.5,0,0,3,1961,7
707000,5,3540,2,0,0,4,1926,8
230000,2,900,1,0,0,3,1939,6
192500,3,1100,1,0,0,4,1966,7
309000,3,1990,2,0,0,3,2005,7
759000,3,1980,1,0,0,4,1949,8
1115000,4,4040,2,0,0,3,2002,11
462000,5,1250,1,0,0,4,1966,7
229000,4,1820,1.5,0,0,3,1920,7
399950,2,1140,2,0,0,3,1999,8
325000,5,1730,1,0,0,4,1943,5
512000,2,1170,3,0,0,3,2007,8
410000,5,2910,2,0,0,3,2006,7
210000,2,970,1,0,0,3,1956,7
325000,4,2130,1,0,0,4,1975,7
685000,3,2520,1,0,0,3,1979,8
488000,2,1360,1,0,0,3,1944,7
247500,3,1620,1,0,0,3,1998,7
489000,4,2120,1,0,0,4,1940,7
725000,4,2700,1,0,0,4,1953,8
199950,3,1370,1.5,0,0,3,1958,6
670000,5,2520,2,0,1,3,1973,8
275000,3,1540,1,0,0,4,1967,7
1000000,3,2610,2,0,2,3,1924,8
255000,3,1490,1.5,0,0,3,1984,7
465000,3,2760,1,0,0,3,1960,7
259000,3,1260,1,0,0,3,2012,7
695000,3,2630,2,0,2,3,2008,9
505000,3,1800,1,0,0,3,1976,7
631500,2,1130,1,0,0,4,1927,8
630500,3,1180,1.5,0,0,3,1926,7
999000,4,2800,2,0,0,3,1992,10
740000,3,1830,1,0,0,4,1910,7
650000,3,2220,1.5,0,0,4,1931,8
554000,2,1870,1,0,0,3,2004,8
400000,3,2580,1.5,0,0,3,1946,8
529941,3,1660,1,0,0,4,1961,7
310000,3,1330,1.5,0,0,3,1903,6
389000,3,1330,1.5,0,0,3,1903,6
731781,3,2630,2,0,0,3,2006,9
502501,2,1100,1,0,0,3,1946,7
443000,3,1810,1,0,0,4,1968,7
607000,3,2060,1,0,0,5,1921,7
2147500,3,4660,2,0,4,5,1909,10
585000,4,2370,1,0,0,3,1975,8
1027000,3,2430,2,0,1,3,1989,9
315000,3,1880,2,0,0,3,1993,8
180000,2,1150,1,0,0,4,1958,6
322500,3,1350,1,0,0,3,1989,7
568500,3,2180,1,0,0,4,1981,7
813000,4,3370,1,0,3,4,1948,8
1085000,5,3650,1,0,0,4,1976,10
424000,4,2100,2,0,0,3,1965,8
235000,2,670,1,0,0,3,1903,6
740000,3,2420,2,0,0,5,1907,9
415000,1,760,1,0,0,3,1900,7
432000,3,2200,1,0,0,3,1982,6
1268890,5,4410,2,0,2,3,1990,12
676500,3,1300,1,0,3,3,1961,8
419000,2,720,1,0,0,4,1943,6
650000,3,2180,2,0,0,3,1998,9
239000,2,1130,1,0,0,4,1954,7
900000,4,2230,2,0,0,5,1935,8
330000,5,2100,1,0,0,3,1981,7
510000,3,2060,1,0,4,3,1982,8
465000,4,3060,2,0,0,3,2012,9
1700000,3,2810,2,1,4,4,1974,10
490000,3,2550,1,0,4,3,1989,9
2680000,5,4290,2,0,0,4,1985,11
1000000,3,3040,1,0,0,3,2005,9
469950,4,2530,2,0,0,3,1997,8
536000,3,1300,1.5,0,0,3,1925,7
244950,4,1790,1,0,0,4,1966,7
575000,3,1530,1,0,0,4,1928,7
361000,5,2380,1,0,0,3,1984,7
650000,5,2400,1,0,0,5,1957,7
230005,2,1030,1,0,0,2,1951,7
293000,4,3250,1,0,2,3,1973,9
445000,3,1970,1,0,0,3,2010,8
280000,4,1940,1,0,0,3,1954,7
520000,3,1850,1,0,0,3,1985,8
780000,4,3900,2,0,0,3,1991,10
625000,3,3160,1,0,0,4,1978,8
239950,3,1440,1,0,0,3,1986,7
335000,3,2040,1,0,0,3,1957,7
612000,3,2120,2,0,0,3,1989,8
200000,2,830,1,0,0,3,1954,6
345000,3,3140,1,0,0,4,1985,8
520000,4,2410,1,0,0,3,1974,8
855000,4,2190,2,0,0,3,1918,8
567500,4,2190,1,0,0,3,1950,7
208000,3,1210,1,0,0,4,1967,7
452000,3,1880,1,0,0,3,1922,7
555000,3,2410,2,0,0,3,1988,9
519000,5,2620,1,0,0,5,1979,8
474950,3,1850,2,0,0,3,2013,9
419000,3,1760,1,0,0,3,1990,7
390000,2,860,1,0,0,3,1909,7
539000,7,2620,2,0,0,4,1961,7
569000,4,2400,1,0,0,5,1956,8
611000,3,1850,1.5,0,0,3,1922,7
760000,3,4040,2,0,0,3,2004,9
732000,3,1940,1,0,0,5,1954,9
1675000,3,3490,2,1,4,4,1939,9
919950,5,3170,2,0,0,3,2014,9
400000,4,2530,1,0,0,3,1978,7
785000,4,3230,2,0,0,3,1993,9
835000,3,2120,2,0,0,4,1964,9
640500,2,1640,1,0,0,4,1939,8
310000,4,2130,2,0,0,3,1988,8
355000,4,1440,1.5,0,0,3,1969,7
685000,3,1940,1,0,1,4,1960,8
202500,3,1120,1,0,0,3,1943,6
540000,3,2400,2,0,0,3,1998,8
295000,4,1810,2,0,0,3,1999,8
518000,3,1270,1.5,0,3,3,1927,7
250000,2,1350,1,0,0,3,2005,7
330000,2,1550,1.5,0,0,2,1972,7
481000,2,1620,1,0,0,4,1924,7
898000,3,2650,1,0,3,3,1977,9
570000,5,2510,1.5,0,0,3,1969,8
475000,4,2040,2,0,0,3,1997,8
265000,3,1660,2,0,0,4,1988,8
380000,3,1980,2,1,4,3,1984,10
790000,4,2690,2,0,0,4,1987,9
620000,2,2910,2,0,2,4,1985,9
709050,4,2720,2,0,0,3,1997,8
296500,3,1280,1,0,0,3,1948,7
475000,3,2160,2,0,0,3,1982,8
440000,3,1760,1,0,0,4,1976,8
405000,2,800,1,0,0,3,1942,6
269500,2,930,1,0,0,3,1943,6
520000,5,2040,1,0,0,4,1961,7
229500,1,1180,1,0,2,3,1948,6
335000,4,2000,1,0,0,4,1961,7
680000,4,3310,2,0,0,3,1998,9
1389000,4,3130,2,0,0,3,2008,9
740000,4,2300,1,0,2,3,1961,8
270000,3,2140,1,0,0,4,1962,8
510000,4,2210,1.5,0,3,3,1911,7
300000,2,970,1,0,0,3,1949,6
1298890,5,2690,1,0,3,4,1956,8
675000,4,1890,1.5,0,0,4,1940,7
925850,6,3140,2,0,0,3,1991,10
255500,2,1440,1,0,0,4,1965,7
450000,3,2910,2,0,0,3,1989,10
280000,3,1310,1,0,0,3,1968,7
245000,4,2140,2,0,0,4,1963,7
344950,3,1090,1,0,0,4,1972,7
381000,3,1330,1,0,0,3,1969,7
1945000,4,4690,2,0,0,3,2001,11
1500000,3,1910,1,0,0,1,1955,8
